chr14	4526458	4551414
chr14	4662667	4924998
chr14	4974093	5593325
chr14	5699702	5705560
chr14	5718045	5720181
chr14	5737307	5738656
chr14	5791601	5793723
chr14	5796647	5800474
chr14	5824968	5835013
chr14	5841450	5846873
chr14	5886566	5939240
chr14	5997299	5997583
chr14	6007867	6008372
chr14	6031537	6442583
chr14	6559657	6565138
chr14	6666811	6682281
chr14	6960007	6988409
chr14	7205438	7206435
chr14	7220145	7222087
chr14	7342312	7614054
chr14	7642456	7651614
chr14	7730544	7735996
chr14	7861537	8315216
chr14	8336545	8337273
chr14	8362704	8364470
chr14	8381647	8384690
chr14	8432916	8434937
chr14	8477008	8477831
chr14	8604781	8606018
chr14	8649801	8651571
chr14	8700904	8704045
chr14	8720107	8723407
chr14	8750209	8751019
chr14	8772611	9410459
chr14	9532583	9537974
chr14	9546814	9565812
chr14	9641816	9650986
chr14	9680573	9857282
chr14	9885813	9894992
chr14	9968887	9974308
chr14	10067391	12783540
chr14	12923915	13047417
chr14	13088420	13094623
chr14	13355135	13356143
chr14	13470156	13483436
chr14	13544095	13556145
chr14	13670135	13671143
chr15	0	6007
chr15	69641	170289
chr15	187614	191464
chr15	331905	1664622
chr15	1775887	1778560
chr15	1782164	1783533
chr15	1836850	1838985
chr15	1841907	1845474
chr15	1870275	2058686
chr15	2075682	2164545
chr15	2188255	2190896
chr15	2196050	2208273
chr15	2375935	2388410
chr15	2506442	4715610
chr15	4748438	4764748
chr15	4789157	4793009
chr15	4795938	4797985
chr15	4843967	4846912
chr15	4953627	5251163
chr15	5300649	5327443
chr15	5527068	14431199
chr15	14556514	14561972
chr15	14640870	14650039
chr15	14674291	14776838
chr15	14924602	14930017
chr15	14938892	14990182
chr15	15061026	15069957
chr15	15098161	16555605
chr15	16606151	16608673
chr15	16664460	17742569
chr15	17802623	17803085
chr15	17847229	17848649
chr15	18004794	18015058
chr15	20712066	20733976
chr15	22489670	22489964
chr16	32625033	32626021
chr16	32652620	32652865
chr16	32665872	32666160
chr16	32669334	32702325
chr16	32747526	32751486
chr16	32894438	32894883
chr16	32897683	33006667
chr16	33014571	33014778
chr16	33065531	33065832
chr16	33078458	33078704
chr16	33105288	33106276
chr16	33225114	33225935
chr16	33254078	33256757
chr16	33437708	33438331
chr16	33472263	33473264
chr16	33592843	33593831
chr16	33620415	33620661
chr16	33633298	33633609
chr16	33636789	33669365
chr16	33714217	33718199
chr16	33945143	33945332
chr16	34181766	34182371
chr16	34216319	34217388
chr16	34338858	34339846
chr16	34366440	34366686
chr16	34379686	34379976
chr16	34431452	34431659
chr16	34439565	34577605
chr16	34725219	34731720
chr16	34776668	34779228
chr16	34813748	34815594
chr16	34824062	34827380
chr16	34850231	34853968
chr16	35342872	35343073
chr16	35586973	35587482
chr16	35622336	35623355
chr16	35634414	35696235
chr16	35710518	35720670
chr16	35743653	35841873
chr16	35844950	37851967
chr16	37858009	37892864
chr16	37916494	37952082
chr16	37974678	37997693
chr16	38014959	38017447
chr16	38028998	38214897
chr16	38332941	38382785
chr16	38392323	38405092
chr16	38413478	38479465
chr16	38555940	38573057
chr16	38599608	38600382
chr16	38630731	38634286
chr16	38677908	38680406
chr16	38699158	38701304
chr16	38756844	38766326
chr16	38802241	38802346
chr16	38820676	38833193
chr16	38983754	38988702
chr16	39166262	39183175
chr16	39186514	39187244
chr16	39207315	39237710
chr16	39261510	39275100
chr16	39357045	39434363
chr16	39457429	39471987
chr16	39496532	52219756
chr16	52223887	52227083
chr16	52260530	52263389
chr17	20527834	20528114
chr17	21521740	21523556
chr17	21525118	21525504
chr17	21528106	21528300
chr17	21602233	21604603
chr17	21612705	21613222
chr17	21622145	21636090
chr17	21811486	21815296
chr17	21822079	22293542
chr17	22322414	22398289
chr17	22415469	22415696
chr17	22421918	22424953
chr17	22431675	22533864
chr17	22556782	22558028
chr17	22577972	22580070
chr17	22683125	22694673
chr17	22712206	22715282
chr17	22893753	22930914
chr17	22955415	22955609
chr17	22958213	22958601
chr17	22960167	22967877
chr17	23036430	23101337
chr17	23346722	23381519
chr17	23400425	23400936
chr17	23407373	27656567
chr17	27669956	27671814
chr17	27705372	27706726
chr17	27711623	27715433
chr17	27722222	27881606
chr17	28089293	28139193
chr18	11350790	11351416
chr18	11465046	11465507
chr18	14413761	14415124
chr18	14497035	14502444
chr18	15171686	15171789
chr18	15326329	15327876
chr18	15358998	15359690
chr18	15396506	15407322
chr18	15542725	21125454
chr19	19876180	19882478
chr19	19890617	19893987
chr19	21004104	21054306
chr19	21105598	21111981
chr19	21624311	21637430
chr19	21731822	21736438
chr19	21977380	21989700
chr19	22012547	22018610
chr19	22028914	22031730
chr19	22038462	22041401
chr19	22043987	22050016
chr19	22053634	22062685
chr19	22065310	22075423
chr19	22164092	22175070
chr19	22178122	22188795
chr19	22271329	22276297
chr19	22377219	22385532
chr19	22391079	22399428
chr19	22461811	22490951
chr19	22852336	22879231
chr19	22951010	22968769
chr19	23056259	23079454
chr19	23155143	23166589
chr19	23178466	23204645
chr19	23230233	23238415
chr19	23390230	23399433
chr19	23440971	23462446
chr19	23537413	23546119
chr19	23595709	23609510
chr19	23659735	23664970
chr19	23667968	23671523
chr19	23680190	23687025
chr19	23698636	23705407
chr19	23800706	23800807
chr19	23828034	23828541
chr19	23909619	23930466
chr19	24033861	24054350
chr19	24121675	24142354
chr19	24197040	24224098
chr19	24331901	24347983
chr19	24352656	25684039
chr19	25690098	30273600
chr19	30279235	30299402
chr19	30381631	30382355
chr19	30388554	30396484
chr20	25835813	25838864
chr20	25856576	25873890
chr20	25969294	25996401
chr20	26059067	26068845
chr20	26086806	26089932
chr20	26254237	26255521
chr20	26280174	26341078
chr20	26343418	29521051
chr20	29615123	29620489
chr20	29695615	29704793
chr20	29728546	29953429
chr20	29985935	29993791
chr20	30084282	30089613
chr20	30101853	30104076
chr20	30124536	30125904
chr20	30207383	30209520
chr20	30212432	30216278
chr20	30234796	30241322
chr20	30253584	30259743
chr20	30355467	30360955
chr20	30458423	30460154
chr20	30509640	30534385
chr20	30626977	30924611
chr20	30949108	30958281
chr20	31038365	31043346
chr20	31066075	31069161
chr20	31177620	31179341
chr20	31213889	31225994
chr20	31318522	31366248
chr20	31389166	31392753
chr20	31463338	31492598
chr20	31501399	31506831
chr20	31625006	32969590
chr20	34784173	34784555
chr20	37114911	37114981
chr21	0	2999
chr21	65354	231947
chr21	249841	253690
chr21	293068	294301
chr21	314493	316675
chr21	329690	334605
chr21	446242	2132547
chr21	2245842	2247072
chr21	2250668	2252036
chr21	2305364	2307506
chr21	2310429	2314274
chr21	2341094	2372001
chr21	2388338	2400429
chr21	2472263	2534060
chr21	2556159	2559178
chr21	2573180	2575055
chr21	2692050	2762174
chr21	2785899	2788305
chr21	2793445	2805667
chr21	2976159	2988590
chr21	3108298	5618121
chr21	5652611	5667308
chr21	5671424	5673372
chr21	5719396	5724774
chr21	5832026	6334841
chr21	6383977	6494491
chr21	6533459	6549713
chr21	6574818	6578668
chr21	6588886	6590244
chr21	6607521	6609671
chr21	6622145	6624776
chr21	6665005	6892025
chr21	6900950	6903594
chr21	7042262	7052233
chr21	7101753	7390654
chr21	7497101	7502977
chr21	7515462	7517598
chr21	7534723	7536072
chr21	7589024	7591147
chr21	7594065	7597823
chr21	7622978	7632453
chr21	7638878	7644359
chr21	7684062	7794709
chr21	7986294	7995729
chr21	8012803	8014655
chr21	8046431	8048414
chr21	8073769	8074497
chr21	8095838	8551812
chr21	8677265	8682709
chr21	8761635	8770801
chr21	8799240	9022780
chr21	9143157	9145062
chr21	9158761	9159761
chr21	9375566	9453313
chr21	9731827	9748432
chr21	9850293	9855710
chr21	9981828	10475882
chr21	10499051	10499556
chr21	10509850	10510072
chr21	10801147	11341385
chr21	11466496	11476107
chr21	12190395	12195875
chr21	12252109	12253410
chr21	12413680	12418454
chr22	0	4578
chr22	67032	230153
chr22	248029	251879
chr22	277758	349847
chr22	459516	3634820
chr22	3746133	3748807
chr22	3752403	3753771
chr22	3807093	3809227
chr22	3812149	3815993
chr22	3841139	4128732
chr22	4145075	4157833
chr22	4229666	4291278
chr22	4312412	4314288
chr22	4409321	4448073
chr22	4471767	4474420
chr22	4479560	4491801
chr22	4661600	4674054
chr22	4793794	5728749
chr22	5760141	5775656
chr22	5779774	5781722
chr22	5827712	5833506
chr22	5940462	6237353
chr22	6340074	6343722
chr22	6393557	6394094
chr22	6397270	6399581
chr22	6416706	6419427
chr22	6452910	6454596
chr22	6470662	6478601
chr22	6530478	6550173
chr22	6724442	7448015
chr22	7479189	7485243
chr22	7496873	7499006
chr22	7516137	7517510
chr22	7527688	7531541
chr22	7556525	7584358
chr22	7614005	7615391
chr22	7632457	7634607
chr22	7647094	7653117
chr22	7759145	8276611
chr22	8321654	8461789
chr22	8489239	8919927
chr22	8941568	8941826
chr22	8954330	9048630
chr22	9151293	9166656
chr22	9247579	9251457
chr22	9315474	9320537
chr22	9343602	9346649
chr22	9364841	9720911
chr22	9795619	9807311
chr22	9832423	9836274
chr22	9839196	9841333
chr22	9946504	10293568
chr22	10341988	10424956
chr22	10529794	10535670
chr22	10548153	10550289
chr22	10567415	10568764
chr22	10621704	10623827
chr22	10626751	10630585
chr22	10655768	10665166
chr22	10671593	10677088
chr22	10716788	11013020
chr22	11202246	11211789
chr22	11228084	11230031
chr22	11261965	11263948
chr22	11281177	11283169
chr22	11287923	11288246
chr22	11340578	11343892
chr22	11410993	11412551
chr22	11456252	11458176
chr22	11507140	11510283
chr22	11526349	11529452
chr22	11556215	11557025
chr22	11578307	12161875
chr22	12283837	12289227
chr22	12298066	12327143
chr22	12358860	12359116
chr22	12378795	12378963
chr22	12403155	12407579
chr22	12410151	12412325
chr22	12420151	12554764
chr22	12583263	12592442
chr22	12617571	12617748
chr22	12666501	12672038
chr22	12765164	15786187
chr22	15926552	16045085
chr22	16086102	16092306
chr22	16338507	16339514
chr22	16453393	16465838
chr22	16514391	16661678
chr22	16798016	16811126
chr22	16834972	16932518
chr22	16949610	16952329
chr22	16979900	17057613
chr22	17062358	17063283
chr22	17424208	17425501
chr22	18873529	18879842
chr22	19066844	19074963
chr22	19100335	19107854
chr22	20032203	20037050
chrX	57362331	57392493
chrX	57395182	61247454
chrY	21838	71778
chrY	92015	98020
chrY	112829	112908
chrY	205969	206747
chrY	271398	275248
chrY	611556	613360
chrY	727336	727531
chrY	1129134	1129205
chrY	1154148	1162791
chrY	2122285	2156653
chrY	2427647	2427740
chrY	5919894	5938581
chrY	5965500	6004304
chrY	6018308	6143012
chrY	6160041	6164931
chrY	6176522	6187892
chrY	6200824	6205755
chrY	7306340	7312537
chrY	7322780	7348637
chrY	7459760	7482871
chrY	7514005	7540832
chrY	7573016	7636648
chrY	7658298	7752408
chrY	7782818	7802034
chrY	7904124	7941405
chrY	7966924	8053800
chrY	8079419	8130262
chrY	8144419	8190803
chrY	8201411	8445368
chrY	8547525	8591111
chrY	8626881	8633874
chrY	8646482	8685221
chrY	8697855	8698138
chrY	8731022	8731173
chrY	8841292	8841544
chrY	8853738	9871195
chrY	9917626	9936842
chrY	9950071	9951609
chrY	9962292	9962331
chrY	9973846	9978745
chrY	9993193	10113208
chrY	10127200	10166023
chrY	10196324	10233554
chrY	10270311	10280308
chrY	10339949	10359241
chrY	10375755	10412229
chrY	10438221	10438479
chrY	10463458	10463635
chrY	10487820	10494847
chrY	10522174	11070712
chrY	11076842	11261834
chrY	11308684	11325103
chrY	11337458	11337545
chrY	11349587	11358411
chrY	11401935	11407512
chrY	11512198	11555784
chrY	11702924	11703191
chrY	11711672	12656463
chrY	13120468	13125128
chrY	17984935	17984964
chrY	18253674	18253801
chrY	18366377	18366746
chrY	18464277	18473819
chrY	18558734	18611766
chrY	18738966	18739219
chrY	18979820	18980073
chrY	19107278	19160310
chrY	19245218	19254760
chrY	19352265	19352634
chrY	20296307	20296384
chrY	20961203	21226263
chrY	21838153	21838942
chrY	21862392	21881102
chrY	21892252	21895147
chrY	21931060	21933944
chrY	21947493	21962355
chrY	22186211	22195961
chrY	22255130	22286596
chrY	22299896	22312595
chrY	22328436	22354765
chrY	22368038	22481729
chrY	22492750	22496822
chrY	22612657	22612808
chrY	22645683	22790092
chrY	22929079	23022243
chrY	23033646	23041642
chrY	23088475	23129408
chrY	23205283	23223933
chrY	23235336	23328474
chrY	23465849	23511916
chrY	23596716	23605783
chrY	23642694	23680776
chrY	23712292	23754337
chrY	23788687	23850326
chrY	23871939	23881907
chrY	23907257	23908944
chrY	23972702	24016740
chrY	24056189	24091770
chrY	24155545	24157232
chrY	24182578	24192546
chrY	24214158	24275797
chrY	24310129	24352174
chrY	24383693	24393904
chrY	24399273	24421773
chrY	24458678	24467734
chrY	24586518	24586709
chrY	24613230	24616693
chrY	24653012	24654022
chrY	24667085	24667544
chrY	24678778	24685979
chrY	24860164	24860528
chrY	25298723	25343173
chrY	25513953	25515650
chrY	25579403	25631911
chrY	25671357	25711710
chrY	25775485	25777172
chrY	25802534	25812502
chrY	25834112	25895769
chrY	25930108	25972156
chrY	26003676	26041756
chrY	26078666	26087721
chrY	26206468	26206659
chrY	26233177	26236640
chrY	26272956	26273966
chrY	26287041	26287500
chrY	26298732	26305929
chrY	26480100	26480464
chrY	26918142	26962594
chrY	27220781	27221112
chrY	27245276	27252244
chrY	27449931	62037362
chrY	62052955	62059882
chrY	62061431	62087298
chrY	62452320	62453637
